transaction_id,timestamp,account_origin,account_destination,amount,currency,transaction_type,device_ip,is_fraud_suspect
93216b4d-d882-42c7-b6d2-59f774c5b01b,2026-04-11T00:56:59.448995,DCSC50028829954016,DXJT61305453143973,926.11,BRL,CREDITO,37.4.10.10,False
53ae4b76-41d1-4432-8fab-401780e15391,2026-04-08T13:40:41.619892,RQXX81351789614289,NKFT98833923915274,725.88,BRL,DEBITO,11.142.193.60,False
8f60e527-bbf2-4c90-8e04-efef110e81da,2026-01-08T13:12:51.412295,HAQQ14978070270133,SUIV50162442244100,948.68,BRL,CREDITO,136.8.107.229,False
df494007-3795-4bb2-8040-d0dca0261ac5,2026-02-27T19:36:17.221494,UWGK88546843254065,AWUT64734772832633,799.46,BRL,DEBITO,49.235.135.199,False
a38df0ab-5243-42d1-8e32-1f7a7609b45e,2026-02-09T04:58:06.381122,NHIW14491428162896,YUQF84645699154450,124.33,BRL,DOC,68.157.18.245,False
cbec597f-a727-40d8-8c3b-eca48a121fc1,2026-04-15T13:55:20.362980,ITOD99890355043390,FWPY96976137131775,432.6,BRL,PIX,197.31.206.89,False
2995c303-abb0-4083-ac6e-384fe1fb7bfc,2026-01-27T11:19:51.429111,XRFF02099217745951,ZZIT86590775196496,575.34,BRL,CREDITO,151.116.4.101,False
4a65ffdc-aa86-4b7a-a1f8-9b0cc625ca87,2026-03-25T22:38:47.730983,ESNE02208155464814,OEQJ90955563819701,290.71,BRL,PIX,37.157.167.144,True
ce083789-390c-4382-8c15-3d2c9e2e9d03,2026-02-14T23:42:52.539910,MIRA71585661825652,MWYA79988760448917,816.09,BRL,DOC,216.106.130.212,False
60cc7996-b08d-4d32-8e2b-ce3c562dd40d,2026-04-13T21:07:31.768986,TMVV29568870917951,WCUU80971473615280,243.81,BRL,DOC,124.67.244.2,False
aeeab2cb-6c6c-4108-82b6-b0544ebc27a5,2026-02-12T09:56:26.616260,AKRF02623776313274,MSJG20014320364471,652.12,BRL,CREDITO,52.221.85.18,False
28d76b66-0532-4885-84ac-d0d84d4ccf69,2026-01-26T22:56:33.956833,SAJU72221376916969,VHGN31396720362714,529.48,BRL,DEBITO,161.20.232.229,False
cafa8cff-0665-41a0-a8c4-4cfa9b3dd789,2026-01-12T12:51:22.694834,AKCL35551015873154,CYPI79022690723185,484.93,BRL,DEBITO,5.59.241.109,False
a3891987-ad10-441c-9c61-c2594a48d187,2026-04-09T02:53:28.875348,JSYZ67318868737620,MTZS63938767326799,132.94,BRL,DOC,40.137.23.201,False
b82d67b3-0023-4ed0-a137-cee4f285053c,2026-03-03T12:07:07.267900,BRTO30127676824259,DUVN15180341789627,332.42,BRL,CREDITO,48.116.58.125,False
bbbf3c3b-14e4-475d-94c0-d31d133224cd,2026-01-24T17:52:09.669099,SLPV09697865388188,QHIN44254220771503,687.08,BRL,DOC,206.191.15.33,False
0130f1ed-fd2d-4299-ae69-deb3ee6b7e91,2026-01-03T21:56:50.492964,ANFR02854416981487,LGBC29131077048717,297.62,BRL,PIX,124.37.15.203,False
290225c9-c13f-43cf-8241-88e3214c5464,2026-03-12T21:16:58.348191,VZGB33041842203250,IGEI45192511868408,310.07,BRL,DEBITO,89.189.87.85,False
58a16d32-ffe0-4d6f-a3f1-cb94c40a9862,2026-02-22T03:33:32.975551,HHVO08611967568180,SLWT49790199235045,591.17,BRL,CREDITO,86.128.211.243,False
a03385a3-9fcd-46b3-9e36-992e92d0fc19,2026-02-12T20:20:17.447040,GYZE67470918857810,XGMQ22624941035023,307.51,BRL,DEBITO,92.66.124.36,False
28fe9e62-bf95-4a9d-85c1-bffc0e251722,2026-02-18T21:19:31.439043,CARU69271814469559,DLXC99820540901975,730.11,BRL,DEBITO,147.175.14.65,False
43539c7d-ed66-4e39-a06f-c5b33372af42,2026-02-21T11:32:35.449823,WRBJ20568309480327,TULR38786468774697,873.34,BRL,TED,130.218.120.98,False
d521c1dd-8679-4677-b367-66876277f924,2026-03-28T08:57:54.950193,HPBB14899320383935,YOSO79039025539215,433.75,BRL,DEBITO,29.248.19.157,False
fca1f1a6-b1d6-441d-8ea4-c7a5f8274ca0,2026-04-25T07:20:52.158583,UBTS14081628435398,DOGB62986491681580,81.01,BRL,DOC,197.9.125.78,False
3415c4f1-a52b-4c93-b01c-b62b15ad41e4,2026-01-31T08:50:11.284937,SHVR41905310028678,VNQG79072186054218,817.07,BRL,PIX,174.84.5.188,False
897b195e-3753-4abb-a5cc-e044c0c53afe,2026-02-20T18:38:33.931187,CBTW94879057350557,CXEX98484285172103,883.7,BRL,DOC,153.254.37.32,False
d31050a5-41f4-4893-a9a2-53e62d642c1a,2026-04-23T05:43:21.963283,KNIG12545743927934,JJJI04203807394369,84.61,BRL,TED,188.122.201.78,False
ef6cf691-4ba1-490a-97cd-c4f1bfeb93f4,2026-03-29T20:36:27.203793,TXMJ08186427616899,DNJN52590929590521,38.47,BRL,CREDITO,64.143.251.84,False
38b62146-3ee8-4e02-85b0-88fe56ffa672,2026-04-21T22:54:34.842032,FRJY62294768742159,XIFT92034944867486,209.97,BRL,DOC,115.134.150.113,False
a9991f47-a37e-465d-897e-0aa7cc9f88b4,2026-04-22T22:42:12.565619,SAED76921370002001,DOGX68250747080282,762.56,BRL,CREDITO,170.67.18.44,False
91323ff0-bd4f-4699-896e-9e91783c9570,2026-03-06T04:56:07.041155,HDYK86767630784480,DPOM61568566858450,979.62,BRL,CREDITO,143.106.15.96,False
ce1a2427-5feb-49a3-a430-858fe96033db,2026-02-20T22:27:52.481964,SMYO97805634735491,YCFP75108827136023,322.09,BRL,CREDITO,22.115.238.35,False
0845349c-2d35-4bac-baf3-505536eda551,2026-03-10T16:56:39.354496,FVSU34008152947828,AYZA37368036618093,190.58,BRL,TED,112.129.201.70,False
8fc07eca-6c1e-471f-96f6-c6d1056e0eba,2026-01-26T11:32:36.414445,WMHJ46028144468471,AUHN02378613961583,968.47,BRL,DOC,69.150.199.118,False
970f21c5-67c9-497e-915d-e57acc297622,2026-04-02T09:42:52.103842,XDET18914029325898,AZSD73281523268562,11.54,BRL,TED,80.75.126.46,False
af6f5abf-aa29-4c21-a07c-6ef3e3814909,2026-02-02T10:27:27.525129,KUAQ03849464818264,FXFP43785154829955,350.64,BRL,DOC,43.99.70.103,False
e5a7258e-fc2d-4e59-9d08-5db8e6bd893d,2026-01-28T23:12:14.398993,MPSX96586689424946,ORIS37914311038578,286.72,BRL,DEBITO,112.188.190.58,True
684cd140-9e7b-48db-b88f-2f017abe9217,2026-04-14T14:26:26.489377,GOKD63533599699385,ANOM31014554833415,823.09,BRL,TED,22.63.161.227,False
f4f1b96d-cc37-49e6-971c-eb8b14ee81d1,2026-02-14T16:30:45.772902,APVF87863011613902,KUKC00834593462226,350.93,BRL,PIX,167.135.245.92,False
d575764a-0028-4a57-939c-7faec2a40972,2026-01-08T23:38:04.034631,HZOU62868812649748,VBUH75772509860466,648.44,BRL,DOC,143.113.126.188,False
aa6f28a2-d2d4-4fc4-b9a8-7186919014d5,2026-03-29T07:39:53.561244,CYXW60715343489178,HYFQ02954083806751,605.13,BRL,DOC,69.47.30.155,False
c7bf70fc-8a7e-466a-baf1-c78b8b07cbc2,2026-02-19T19:25:52.664069,KHMA53352883214830,OEBV73155021636095,771.29,BRL,DEBITO,66.203.12.89,False
7278aeba-8b95-4c81-873c-0bccb4078f74,2026-01-25T20:39:10.779396,SBZO54102415322249,UQDE21962927363866,522.99,BRL,DEBITO,133.121.151.204,False
30d5bae5-1e98-47ed-a0df-8e76031a0959,2026-03-27T08:18:58.468785,FFAV52267808128945,YBIJ68493370727954,424.91,BRL,DOC,51.251.193.136,False
be3204f0-1736-4ad4-b1cd-c13e32c261a7,2026-03-10T06:59:23.680277,YSZB64304682220564,HVBL04643166355120,202.38,BRL,DOC,117.210.64.181,False
a87fe5c1-e87f-470e-b135-43a1ba68c914,2026-01-18T07:32:39.113097,GURK24365231928212,XHQE69476066204023,898.08,BRL,CREDITO,180.227.130.87,False
d87cc718-b9d1-423e-af2f-087f35867b0f,2026-02-17T21:03:58.265465,VCVH97415773257204,ZMZG47920944943158,928.32,BRL,DEBITO,38.64.177.213,False
8f08d90b-1272-4fd5-80fd-ffb5a4d52ef6,2026-01-15T10:40:10.947913,QUWE59963847136282,XLMR74990455707064,889.3,BRL,DEBITO,181.24.19.162,False
a6ddd785-858b-4bfd-8b3c-e57432ed05b7,2026-01-06T05:48:02.264071,GUVB08466729481308,BWGN85331630104397,923.11,BRL,CREDITO,110.103.165.254,False
cdd60d21-18dd-4271-a944-23d15b135c47,2026-01-17T15:07:14.418546,VVLJ65967271103943,PDFT76342295458182,511.84,BRL,DEBITO,29.108.219.184,False
0ac22089-48c5-45e8-a5ec-c6b20644b691,2026-02-16T10:49:37.125180,PJGY67044499101817,KEAT64428809644924,295.42,BRL,DEBITO,56.17.35.253,False
0395fa76-4f5b-48f3-9824-b9666976f168,2026-02-05T11:04:05.992114,OXQL49445706050651,OINZ82983844313538,294.02,BRL,CREDITO,25.35.38.50,False
ed9a69ef-83e2-4e3e-add1-53649e5ef9c5,2026-01-02T09:26:13.087358,IOBT36890705153132,EGBR47506511739733,144.62,BRL,DOC,220.148.245.56,False
fee953ac-9a7b-4d66-a15d-f811d097c6a5,2026-01-12T15:24:32.444230,UFEW66949768776453,WPPZ49536146424009,499.74,BRL,DOC,153.159.109.185,True
8af1e35d-f173-4586-acb8-ac35f112be89,2026-01-05T05:37:17.806189,OKIT93239837621095,JLZD29598579308182,153.62,BRL,CREDITO,2.111.125.77,False
5b323265-f1e4-47eb-bcda-d917e724ca8c,2026-04-13T05:46:29.743173,OIYT78230716700647,YHYU29533650953769,561.03,BRL,CREDITO,192.202.61.136,False
5299ac69-9500-4dfe-9f32-46db591dfe48,2026-03-22T21:50:03.866004,LDGW75446632168588,UNRJ74135939403952,20.69,BRL,TED,46.22.101.240,False
032a29af-5e67-481e-8d5d-eb670fa27800,2026-01-01T16:12:44.225099,ORWM31869669792010,WXOM98136986568730,488.97,BRL,DOC,105.190.40.229,False
6e155c64-d34f-4442-8b18-48d63a7248db,2026-04-18T18:13:49.693183,QUVK67221350020797,WQZV64483826140272,759.14,BRL,TED,222.33.61.154,False
a1ece2ac-ef0a-4873-ab13-9d5560947fb2,2026-01-15T13:18:44.594546,BMEM01240632653770,KUVW17779311012863,681.67,BRL,PIX,195.103.46.177,False
b014bcd2-8353-4600-96c2-ca3f7652ab2f,2026-01-31T09:44:55.846978,EVJF51420387187331,UPYI98465066669434,783.98,BRL,PIX,87.176.112.176,False
39615ec4-b82c-46cc-911d-3c444df06d4c,2026-01-15T22:20:59.940370,BCBO09195158703490,BWUE66788570450149,875.83,BRL,DOC,9.187.203.215,False
018b5525-5d76-4c9e-9941-f4ad9999ad46,2026-02-03T14:45:09.676610,EWQT05718996927354,YALC88313521836446,277.45,BRL,TED,164.22.180.221,False
f503cdac-e383-4681-9792-13cb589bb842,2026-03-11T09:47:37.894265,RPPF96423647333356,FXME19409386053507,404.75,BRL,CREDITO,66.17.40.115,False
f8d35524-9fc1-4f47-b238-abf8820d56e5,2026-03-23T07:54:51.063679,IECV98265030308509,UCBI13746891947089,145.97,BRL,PIX,112.244.187.14,False
5c0c02f6-596b-49de-8b48-d1f0d5ad73c7,2026-04-14T23:05:00.272658,XCRH51137280474779,UGWI17753065370466,642.58,BRL,DEBITO,99.70.58.120,False
c015533e-d9a1-4442-ba30-19629636d174,2026-01-12T14:26:19.445746,RKEF52850852743248,CRXC59432206264714,159.89,BRL,DOC,43.109.28.175,True
55ef1f03-444c-4b34-8bc0-226221d75985,2026-01-26T23:44:21.017785,YIGW21148898424008,GKWM66922782523980,144.95,BRL,TED,111.254.1.176,False
ecd32351-9942-4681-98ff-6cf06ea18569,2026-01-04T10:08:43.090481,EIED28810320599611,LHKI66389255143593,726.13,BRL,DEBITO,135.35.62.53,True
1e4cc7a3-b262-4a45-91cc-bd10763d9d8a,2026-01-19T11:42:06.203336,VLJI87703076240760,JOTC42754396577306,522.0,BRL,DOC,82.133.176.169,False
e1e5ad22-952f-404a-b9c9-0889f4d5bd1b,2026-02-21T15:44:51.237268,EECP59127962519143,LBXT81482369937211,33.94,BRL,PIX,108.192.197.153,False
6afa4baa-835d-470d-ac16-6580ae0328fa,2026-01-19T22:00:36.575710,BUWU17843519186301,SWCY23752055786414,507.74,BRL,DOC,56.7.209.205,False
8be4300f-03d2-4f09-a5df-58f664424ba7,2026-01-28T00:15:15.512684,SITV76225516061649,HASS39523804043302,788.46,BRL,TED,74.80.158.84,True
cb044e8a-f126-46f5-a8c8-bc8b9f1adcee,2026-03-14T13:10:30.594618,ZBOV57498555286854,BLVM36367672053221,405.26,BRL,TED,8.95.192.13,False
3306086e-dd7f-485b-8adf-ee7360baa4d9,2026-01-22T06:38:06.264359,IGMD57718939078754,QHOG91098412304186,711.1,BRL,CREDITO,166.168.70.77,False
e45f2f89-a897-4dea-be81-b87c8af82157,2026-04-01T15:28:35.007451,UVDI53839550683879,ZGOV85369861580175,547.22,BRL,DOC,69.129.141.104,False
9883d08f-9c33-4eec-ac08-ea41abd253c3,2026-03-05T03:33:42.123455,DDTK65294539790153,IFPZ31621702174711,624.83,BRL,DEBITO,71.243.187.225,False
1a8f0452-9c0e-469c-bfca-d610324f6c20,2026-03-08T01:11:07.525921,TIRW79786396735913,KESH44250680206433,53.7,BRL,PIX,13.199.241.232,False
2b0a1353-9570-4cc0-961a-f36ef67cec51,2026-03-25T17:16:40.267642,WMVO60085145500694,NGQS17570454590363,870.19,BRL,TED,135.3.101.39,False
35fbec95-c5f6-4ca2-b0ae-76356fa72a06,2026-04-21T11:53:12.912561,BTDA06963306167260,FSVS32589972139832,711.52,BRL,TED,214.118.146.120,False
2f602a2d-7807-435d-96dc-0206af2ed095,2026-01-07T18:48:56.481881,LNCT80809052776656,KVAI39100515627927,870.47,BRL,DOC,124.44.1.67,False
bbe2032f-b9f4-42d9-8971-a58eadf5a850,2026-01-24T17:50:14.328945,BXXG31833223324260,ARUT73123261690246,848.48,BRL,DOC,122.223.221.200,False
f4af05cd-6f00-4379-8269-ecfa2ed6c64a,2026-02-09T08:28:31.777656,TBXU17265830142645,WUPD00191994404572,687.59,BRL,DEBITO,69.163.41.103,False
e74cd4d6-7476-45b9-bf9f-7dcc72574f98,2026-01-15T10:50:17.037835,UUOD02928308110311,GEYE31899350253552,245.9,BRL,CREDITO,25.79.168.70,False
725ae69e-75a0-4bac-b340-c2a533b3a5b3,2026-02-19T18:13:08.223078,WXBE64988493281486,IGBG63089627610180,586.31,BRL,TED,146.153.241.183,False
23b6f718-1ea8-48d9-9bbd-7054acefde77,2026-02-17T17:04:25.758587,EXDW55769281829241,LUCV24817135819176,812.67,BRL,TED,95.84.61.75,False
b9101b0d-e468-440f-9d99-946e38e28d09,2026-01-03T02:11:15.085907,MGKP85107159356269,ZWSR36280458548785,90.29,BRL,TED,173.179.252.35,False
66dbe713-415f-4cf0-8ef8-1bdaa7a0615f,2026-02-28T15:04:29.148397,OQLB65040560616545,GUVF39439581524465,44.48,BRL,DEBITO,209.161.186.34,False
62a55a46-10d2-42fb-b917-30a7a13c1031,2026-01-21T02:49:00.644216,LKEF24334026451343,KORV63838224729404,720.32,BRL,CREDITO,41.70.76.193,False
d703b832-7210-4092-8afe-f22945c8cccc,2026-04-10T21:16:06.157051,YCRH97567708647448,JWFC80547001147344,185.28,BRL,PIX,148.53.121.79,False
5ed19d5a-77d3-4c23-8053-2ef28c0e5002,2026-01-27T18:41:57.747350,KSOA22316332700740,HDSA63190034926788,652.5,BRL,TED,218.128.47.183,False
8467ace0-51b8-4120-85ee-9c84045b8c99,2026-04-19T02:39:41.351666,UFPW97042754443199,PJHJ19671458100850,246.36,BRL,DOC,215.157.194.14,False
1223812b-292b-4e44-beda-b11d8c358b44,2026-04-17T14:54:28.192889,JEIR81270973478553,MGXJ47906624618020,973.42,BRL,PIX,35.48.252.186,False
9969af37-1b19-4682-9fcc-2579e32b6f59,2026-01-18T03:49:31.532037,UEZH82136990822935,DHLT35413861470652,786.56,BRL,DEBITO,70.59.231.117,True
8736fb41-cda1-4ce1-b3cd-05d2e6149332,2026-03-24T04:27:04.356954,GNRS81029174189040,IPRL47656059572108,841.66,BRL,TED,189.7.207.149,False
a38d54b5-14ea-4491-ba63-78f7454ddeeb,2026-04-14T01:43:44.636177,MNNO38889452563620,XLPP60909469827286,61.24,BRL,DOC,69.107.160.126,False
1c76cd5f-8317-4bf8-a2ee-9a05bac29ed6,2026-02-15T05:01:29.041649,SUHV40498787214177,BCYV72516382760369,299.62,BRL,DOC,156.240.111.91,False
a9ef0bf6-2635-42b7-b820-ec9b31290e09,2026-01-24T10:02:24.880066,FTBW41585277970184,HNRG81503760781674,100.72,BRL,TED,204.190.99.34,False
9e6b392a-c8e7-4e7c-88e4-6423c17dfa39,2026-03-15T04:38:28.006228,OMLI74547797722797,IAUQ39825036594836,823.51,BRL,DOC,177.134.131.242,False
1e374406-afc2-4240-8662-bfa2a103d6fb,2026-03-05T01:43:33.281348,IQSI79983327182995,ZKVC73815107527425,306.27,BRL,DOC,7.97.130.112,False
c2f338f7-6dc0-460c-91c1-cb8860f6c1d3,2026-04-22T15:53:20.203602,PVRM27042969308523,ECTC25009843258868,227.31,BRL,DEBITO,167.30.130.23,False
437803ab-a926-4935-b2dc-24bbac8bf7a7,2026-04-07T01:24:58.911252,ONXU02883486243249,VJDK64599659503415,553.41,BRL,DEBITO,34.222.148.15,False
d960f81e-eb85-4c43-8336-24bfdceca6c8,2026-03-22T20:31:17.214057,XOCL51102474752478,JLZH48762258942660,622.38,BRL,PIX,102.185.94.172,False
1010f9d7-16ff-477d-a378-f43bc450a1ae,2026-03-03T15:25:35.877665,NPAA18618030700009,PBSF49130218518211,925.23,BRL,DOC,67.125.188.165,False
69623b0b-0a2c-4c68-9769-4807b225979a,2026-01-17T02:41:51.608446,BUIC98971837903512,CQPY71734017833077,692.12,BRL,TED,138.179.190.216,False
dfc0d232-afc6-4862-ace4-198defab15b4,2026-04-18T23:25:20.826125,BJNI94396624041493,YOZJ97007358723029,124.15,BRL,DEBITO,139.181.227.59,False
4ff5eb63-a1c2-4876-bd69-7f4f7b999eea,2026-03-04T02:04:21.734374,UGXQ92929402372758,EWFA96600565635867,606.77,BRL,TED,101.215.250.187,False
cf83c402-2e34-4870-9161-26de8447ac5b,2026-03-01T13:01:44.990579,GFTW53278290842367,PYNN88848966584766,251.44,BRL,TED,156.81.172.125,False
30537cf3-98ea-436e-a44a-ab41af9a7eb4,2026-02-19T05:11:10.092995,AKPL36162534549392,RHUZ20277696748729,653.26,BRL,PIX,59.227.4.190,False
2c6a26ae-9a42-40bc-8980-e7f1e26825b3,2026-02-14T05:23:00.956897,PPGH22718654793896,ZZLR06813767666505,582.71,BRL,PIX,1.226.40.199,False
81c27430-e02f-43f1-b1b5-b82477360dd0,2026-04-08T19:10:56.213010,ITCC52723179761618,CAOK24569782168266,651.37,BRL,DEBITO,80.45.129.10,False
9e6f6f5e-7397-4a2b-a550-0de45f062da9,2026-04-14T21:00:03.093635,ZHGI91719721133879,NNOE88942897220748,233.7,BRL,PIX,218.144.22.227,False
385e1914-097f-4d9c-a9de-99fd869b8bbd,2026-02-12T03:40:01.363452,KOYT50776126774324,APZI88894681128998,100.66,BRL,PIX,117.23.221.246,True
4ab94150-8bde-434b-80ef-deffeb282136,2026-03-31T18:43:36.305737,TIZC10429707175549,DUQI74939044726339,715.97,BRL,PIX,148.13.239.124,False
9c5a9933-7b40-48fd-9850-75a26681ba9f,2026-03-12T21:32:59.153568,PNNA38285503409333,TWMP24046900240376,934.64,BRL,CREDITO,69.162.20.255,False
b6dd77d9-f96b-44c8-bab5-ea9e8b4d6669,2026-03-01T02:15:18.545963,ZCPU18922310844925,MNHX17646895072501,536.4,BRL,TED,35.186.145.182,False
cc3db7ac-134e-4f8d-b1c2-852cf2228442,2026-03-24T12:11:14.430658,OLLJ99151131693728,HTCF40156457320911,914.66,BRL,PIX,206.117.33.180,True
aeb18cd3-e8d7-43f4-b340-49357370856b,2026-04-13T11:18:32.855543,ZZOD67520972381449,WMTJ06586939335284,199.87,BRL,DOC,146.253.11.79,False
9888c7b2-09b7-4081-8bf1-458df2840f68,2026-02-09T17:12:32.076113,VKOL70776502048622,VYRV66534623411519,156.34,BRL,TED,171.185.216.14,False
af7b9da2-5f9f-4699-941f-385016acbdfb,2026-04-22T13:56:35.801594,TTUX72722632474418,GUJN15176947338219,674.6,BRL,TED,71.130.85.23,False
cba5e658-7ad3-4fd6-ad38-5b011e474efc,2026-02-18T12:07:47.181580,PQGB09596710847793,XKSP74142933104080,366.37,BRL,CREDITO,160.116.98.128,True
9021f682-34af-4105-8e03-253b1cb7a174,2026-04-23T19:49:28.963243,NRZP55613748039899,FJSW56860637074289,968.21,BRL,PIX,114.6.241.243,False
94cd22c5-cfa3-45b0-b7ed-d338607cd88c,2026-01-01T20:12:41.661010,TMVL58103594345421,HIJJ63953916244602,517.59,BRL,TED,157.114.103.100,False
b6d834a6-fe4d-45ff-8483-a099e0aec315,2026-03-17T03:57:36.731520,PYXF35848132708623,LROD27905277743789,102.21,BRL,TED,88.254.68.138,False
75d54c1d-15df-4808-be88-ddf6a3c106c2,2026-02-28T02:49:05.538910,AEDI04559780309173,YNXF79028541692033,849.01,BRL,DEBITO,193.81.172.121,False
0fb44650-1987-409a-b185-6bbe226fb8cf,2026-01-31T09:10:17.440025,OLLK76884758147268,VTGE95214158810912,508.05,BRL,TED,180.222.172.29,False
bb59de0f-331c-406d-8ae5-e28632e813c1,2026-04-10T15:50:13.870632,PLEE21741837566790,MMEB00338620463153,969.01,BRL,DEBITO,112.1.141.65,False
9b65cc09-5721-4fff-8c3e-860b534930e4,2026-02-25T02:46:42.177418,BWJU22127437492006,AKWU35376349476630,534.47,BRL,DEBITO,198.107.88.57,False
7dbc0a6e-2dfe-4c38-a070-3b90f960d7bd,2026-03-08T21:47:54.726997,MWCL00674376051980,AZSG40531320634400,998.7,BRL,DOC,139.28.241.140,False
dd2a126f-27ec-4ce5-9739-72417c86ab28,2026-01-31T20:37:02.066080,SGVR66993768647261,FEKV49239956085745,126.84,BRL,PIX,45.159.27.118,False
67f07ffc-9db6-449a-ae30-1ea5f50ad8e0,2026-02-24T22:41:27.836943,CBNP72144925644644,NGJX27091217691496,179.92,BRL,TED,109.5.40.210,False
eff64bec-c7c2-4f71-a0ad-b17980c49f36,2026-01-06T18:30:32.260380,JPBM49917095908070,NYYZ64560979784314,690.93,BRL,PIX,114.202.113.195,False
cb04e112-234e-474f-b50e-c0f426efea46,2026-01-11T06:42:48.316671,ILKK30625604758755,FYVL30605461691943,698.61,BRL,CREDITO,172.3.244.58,False
dea78559-f1fe-4b23-8c16-3f9a585a67b8,2026-01-23T00:42:08.002797,VZBJ70278090222907,UXIJ03146151123741,470.4,BRL,TED,155.88.138.30,False
a34471f7-551e-4b7c-a56c-f5b7067c986f,2026-03-05T18:55:02.198367,ASKA88466792724907,LCKX39781741717623,182.35,BRL,PIX,48.224.121.198,False
44692ce6-12ff-43ba-96be-fd85f077aeec,2026-03-27T21:40:19.005942,ENKQ92885883212272,DKJX04432621750282,778.79,BRL,CREDITO,154.71.176.26,False
cd786c98-b928-4992-9607-c15f62eeedba,2026-02-12T07:48:23.605044,UJAM12281668057187,OCTT05469397544096,862.41,BRL,TED,64.136.223.203,False
0338d75d-5f0c-420d-8b83-f712a4726098,2026-04-12T22:29:49.724896,WXJT29190214138263,BEAE62637468934514,264.86,BRL,CREDITO,166.95.157.87,False
cba4b07c-482e-4d64-aa57-6046dd1ccb39,2026-03-26T14:57:03.902738,INQK19320222670208,SVZZ73529591233679,352.91,BRL,DEBITO,174.196.99.152,False
a6c96ed3-e171-4c58-8682-a5f925156c2d,2026-01-15T18:12:24.179340,AERJ35567914819504,DJNR21578594905928,297.02,BRL,DOC,222.78.79.26,False
9d527748-012e-443f-83f8-3b2504edf6d4,2026-03-15T16:13:05.744393,RAXH18781126756011,XLVR09219381947375,144.15,BRL,TED,178.175.86.19,False
c32394f1-6cad-4ecc-9d7f-2be05c7cf6e9,2026-01-18T14:39:03.372010,VYSG86022176813387,AHCN52102174602911,28.56,BRL,TED,208.97.152.232,False
1aaaf20b-6852-4dee-9da2-36774227fdf7,2026-04-15T07:15:00.656701,ZUDQ26264227480391,ZJSE46497491006847,255.1,BRL,PIX,8.28.62.171,False
8755e828-efd2-417f-8a15-2fca2ed8831f,2026-02-26T11:38:56.793066,MATA40418985977440,NNDI38218724565498,996.23,BRL,PIX,51.214.239.105,True
91df935a-9700-4391-a959-0b6bcd8ba8ec,2026-03-14T21:24:16.816633,IPON27126988742541,LERV73247827970627,926.37,BRL,DOC,149.149.76.7,False
f61eb40c-3057-4e6a-96c4-188499366be3,2026-04-01T00:30:37.804550,CLEI29978301094378,VCTI25122904275575,575.16,BRL,DOC,154.243.145.244,False
328e1e99-a6a6-4538-aa11-e06c75f403e3,2026-01-27T12:32:24.411290,YDIS24421595808735,BSGZ38694728099417,227.7,BRL,CREDITO,86.139.33.189,False
7d4b1914-4794-46c2-ab8a-c2b8da5b1f96,2026-02-16T16:00:42.757286,CTTE18365999172595,OHJG83667568917635,233.04,BRL,DOC,178.109.222.12,False
986587c4-b880-4b65-8e51-fd51c6c3c9dd,2026-01-01T03:29:28.039778,TICE55155347362160,SKFH79784412734842,469.53,BRL,TED,195.93.231.245,False
48bcf138-13e1-4714-83b8-95308c91e939,2026-01-19T04:01:51.953705,MCSO56939255303194,KRON54266533925870,526.0,BRL,DEBITO,9.154.215.158,False
b5a72337-b012-400d-ad2c-861b285210d3,2026-02-06T04:23:11.659961,FBKH77505486843862,EGHN21509050575332,706.35,BRL,PIX,25.235.191.5,False
142ebec6-b02e-4a3c-9119-23ed995da414,2026-04-01T14:56:19.097977,LXPH65124233602417,NWHL53819513916444,99.7,BRL,TED,4.2.113.103,True
c0f316eb-59fe-4ef4-a1ed-659800a8168f,2026-01-19T13:21:32.195502,UXEQ18793506045399,MPQB18303333096419,549.17,BRL,PIX,7.224.13.151,False
6565c09e-fda0-4d7a-b3b0-a40ac92fb21b,2026-02-04T20:55:22.317045,TFOB35927293805362,FHAP13086265901860,594.86,BRL,TED,168.189.194.10,False
f2bdace1-28f0-4af2-a2b0-b1699c775e3d,2026-03-26T04:14:35.490143,PQQT33812727588663,UVVI86614946078084,817.44,BRL,TED,145.173.112.89,False
50975f75-0cdd-477d-b9a7-e3ae3e19768c,2026-03-30T20:53:55.106804,OBHF05026554625421,IWDL64721188038482,577.55,BRL,TED,76.156.214.94,False
527a05ad-db5a-4f87-9539-b800308f3354,2026-02-07T15:47:04.794638,GTLA97294476297051,IRIP21306104927157,475.52,BRL,DEBITO,173.218.139.107,False
2fcc23ed-8e0a-4229-8835-cba730c034db,2026-01-08T01:50:16.751173,QXPN72290016084699,ZPLW86609807331183,476.06,BRL,TED,205.12.66.89,False
e335f975-a9af-433e-abb2-6518b186a4fd,2026-01-08T13:59:40.843719,WHRA75580153170391,VDOO35549597704453,660.43,BRL,DEBITO,171.154.146.208,False
864980ef-b5ec-4123-babd-c2a5c79e1f96,2026-04-07T05:18:48.878787,RJSE65755388597788,HDYX00469175701455,179.43,BRL,CREDITO,43.140.189.159,False
1d3e6b31-f50f-476d-a884-439e32dd8070,2026-04-01T14:37:28.813535,YWSN32364756869784,ZWRW12562036028648,771.9,BRL,TED,34.62.108.238,False
3d0af7b7-301c-4bf3-b6fc-ea3069e2bc20,2026-03-02T22:04:28.865980,KZUU79157042767726,PFDR38643445511921,266.19,BRL,DOC,222.92.133.203,False
